country,continent,total,year,lifeExp,pop,gdpPercap
Panama,Americas,3243628.931326,1972,66.21600000000001,1616384,5364.2496630000005
Panama,Americas,3690405.186288,1977,68.681,1839782,5351.912144
Panama,Americas,4086770.147196,1982,70.472,2036305,7009.601598
Panama,Americas,4521490.604322,1987,71.523,2253639,7034.779161
Panama,Americas,4983376.4101,1992,72.462,2484997,6618.74305
Panama,Americas,5483436.8605039995,1997,73.738,2734531,7113.692252
Panama,Americas,5996611.487868,2002,74.712,2990875,7356.031934000001
Panama,Americas,6504115.445272,2007,75.53699999999999,3242173,9809.185636
Paraguay,Americas,3115781.915402,1952,62.648999999999994,1555876,1952.3087010000002
Paraguay,Americas,3546022.7014119998,1957,63.196000000000005,1770902,2046.1547059999998
Paraguay,Americas,4024050.776292,1962,64.361,2009813,2148.027146
Paraguay,Americas,4580698.654622,1967,64.95100000000001,2287985,2299.376311
Paraguay,Americas,5233386.305954,1972,65.815,2614104,2523.337977
Paraguay,Americas,5975617.452622,1977,66.35300000000001,2984494,3248.373311
Paraguay,Americas,6741528.755208,1982,66.874,3366439,4258.5036039999995
Paraguay,Americas,7781156.50739,1987,67.378,3886512,3998.875695
Paraguay,Americas,8976419.272156,1992,68.225,4483945,4196.411078
Paraguay,Americas,10316879.600522,1997,69.4,5154123,4247.400261
Paraguay,Americas,11776690.858486,2002,70.755,5884491,3783.674243
Paraguay,Americas,13342783.180928001,2007,71.752,6667147,4172.838464
Peru,Americas,16059004.850874,1952,43.902,8025700,3758.523437
Peru,Americas,18300783.039396,1957,46.263000000000005,9146100,4245.256697999999
Peru,Americas,21043012.267964,1962,49.096000000000004,10516500,4957.037982
Peru,Americas,24276079.07666,1967,51.445,12132200,5788.09333
Peru,Americas,27921386.550566003,1972,55.448,13954700,5937.827283
Peru,Americas,31992877.47571,1977,58.446999999999996,15990099,6281.290854999999
Peru,Americas,36263249.815594,1982,61.406000000000006,18125129,6434.501797
Peru,Americas,40404698.154888,1987,64.134,20195924,6360.9434439999995
Peru,Americas,44869923.677848004,1992,66.458,22430449,4446.380924
Peru,Americas,49508057.467314,1997,68.38600000000001,24748122,5838.347657
Peru,Americas,53550829.852146,2002,69.906,26769436,5909.020073
Peru,Americas,57364474.653122,2007,71.421,28674757,7408.905561
Philippines,Asia,44880023.265990004,1952,47.751999999999995,22438691,1272.880995
Philippines,Asia,52147586.557688,1957,51.333999999999996,26072194,1547.9448439999999
Philippines,Asia,60653936.618305996,1962,54.757,30325264,1649.5521529999999
Philippines,Asia,70716941.04086,1967,56.393,35356600,1814.12743
Philippines,Asia,81704376.87814,1972,58.065,40850141,1989.3740699999998
Philippines,Asia,93706790.528574,1977,60.06,46850962,2373.204287
Philippines,Asia,106918878.71153,1982,62.082,53456774,2603.273765
Philippines,Asia,120040083.57199,1987,64.15100000000001,60017788,2189.634995
Philippines,Asia,134376223.56403401,1992,66.458,67185766,2279.3240170000004
Philippines,Asia,150031186.19785,1997,68.564,75012988,2536.534925
Philippines,Asia,165995618.448136,2002,70.303,82995088,2650.921068
Philippines,Asia,182161098.33803198,2007,71.688,91077287,3190.481016
Poland,Europe,51469283.279397994,1952,61.31,25730551,4029.3296990000003
Poland,Europe,56480292.046038,1957,65.77,28235346,4734.253019
Poland,Europe,60670046.784286,1962,67.64,30329617,5338.752143
Poland,Europe,63584009.525552,1967,69.61,31785378,6557.152776
Poland,Europe,66095244.713986,1972,70.85,33039545,8006.506993000001
Poland,Europe,69261665.622908,1977,70.67,34621254,9508.141454
Poland,Europe,72471807.702008,1982,71.32,36227381,8451.531004
Poland,Europe,75499726.662344,1987,70.98,37740710,9082.351172
Poland,Europe,76757013.742494,1992,70.99,38370697,7738.881247
Poland,Europe,77330378.66736,1997,72.75,38654957,10159.58368
Poland,Europe,77276105.81816,2002,74.67,38625976,12002.23908
Poland,Europe,77067412.97536,2007,75.563,38518241,15389.924680000002
Portugal,Europe,17058356.279734,1952,59.82,8526050,3068.319867
Portugal,Europe,17642972.163486,1957,61.51,8817650,3774.571743
Portugal,Europe,18049184.689778,1962,64.39,9019800,4727.954889
Portugal,Europe,18218856.235985998,1967,66.6,9103000,6361.517993
Portugal,Europe,17959083.014833998,1972,69.26,8970450,9022.247417
Portugal,Europe,19345685.79144,1977,70.41,9662600,10172.48572
Portugal,Europe,19742953.225819997,1982,72.77,9859650,11753.84291
Portugal,Europe,19856804.73752,1987,74.06,9915289,13039.30876
Portugal,Europe,19887924.253259998,1992,74.86,9927680,16207.266630000002
Portugal,Europe,20348264.00312,1997,75.97,10156415,17641.03156
Portugal,Europe,20907830.39574,2002,77.29,10433867,19970.90787
Portugal,Europe,21326847.49154,2007,78.098,10642836,20509.64777
Puerto Rico,Americas,4460292.4795699995,1952,64.28,2227000,3081.959785
Puerto Rico,Americas,4527951.392378,1957,68.54,2260000,3907.1561890000003
Puerto Rico,Americas,4906447.929260001,1962,69.62,2448046,5108.34463
Puerto Rico,Americas,5311922.755428,1967,71.1,2648961,6929.277714
Puerto Rico,Americas,5712654.403484,1972,72.16,2847132,9123.041742
Puerto Rico,Americas,6181343.929842,1977,73.44,3080828,9770.524921
Puerto Rico,Americas,6578811.4783,1982,73.75,3279001,10330.98915
Puerto Rico,Americas,6913647.94382,1987,74.63,3444468,12281.34191
Puerto Rico,Americas,7199782.99622,1992,73.911,3585176,14641.587109999999
Puerto Rico,Americas,7553008.7006,1997,74.917,3759430,16999.4333
Puerto Rico,Americas,7757078.76836,2002,77.778,3859606,18855.606180000002
Puerto Rico,Americas,7923796.910019999,2007,78.74600000000001,3942491,19328.70901
Reunion,Africa,520943.21858999995,1952,52.724,257700,2718.885295
Reunion,Africa,623049.0836880001,1957,55.09,308700,2769.451844
Reunion,Africa,724262.7786800001,1962,57.666000000000004,358900,3173.72334
Reunion,Africa,836211.4354780001,1967,60.542,414024,4021.1757390000002
Reunion,Africa,933489.8651259999,1972,64.274,461633,5047.658563
Reunion,Africa,992963.736134,1977,67.064,492095,4319.804067
Reunion,Africa,1046294.208706,1982,69.885,517810,5267.219353
Reunion,Africa,1134820.5809759998,1987,71.913,562035,5303.377488
Reunion,Africa,1256731.741646,1992,73.615,622191,6101.2558229999995
Reunion,Africa,1381913.426822,1997,74.77199999999999,684810,6071.941411
Reunion,Africa,1500745.8184,2002,75.744,743981,6316.1652
Reunion,Africa,1611681.1291160001,2007,76.442,798094,7670.122558
Romania,Europe,33266411.326372,1952,61.05,16630000,3144.613186
Romania,Europe,35666668.940450005,1957,64.1,17829327,3943.370225
Romania,Europe,37371045.595172,1962,66.8,18680721,4734.9975859999995
Romania,Europe,38582703.33309,1967,66.8,19284814,6470.866545
Romania,Europe,41341457.248804,1972,69.21,20662648,8011.414401999999
Romania,Europe,43336045.714480005,1977,69.46,21658597,9356.39724
Romania,Europe,44732801.948106,1982,69.66,22356726,9605.314053
Romania,Europe,45392273.60659,1987,69.53,22686371,9696.273295
Romania,Europe,45607389.539806,1992,69.36,22797027,6598.409903
Romania,Europe,45139748.535114,1997,69.72,22562458,7346.547556999999
Romania,Europe,44824587.364162,2002,71.322,22404337,7885.360081
Romania,Europe,44573873.90322,2007,72.476,22276056,10808.47561
Rwanda,Africa,5070920.6477504,1952,40.0,2534927,493.32387520000003
Rwanda,Africa,5645327.5787966,1957,41.5,2822082,540.2893982999999
Rwanda,Africa,6103764.9461454,1962,43.0,3051242,597.4730727000001
Rwanda,Africa,6903268.1274284,1967,44.1,3451079,510.9637142
Rwanda,Africa,7985512.3613276,1972,44.6,3992121,590.5806637999999
Rwanda,Africa,9315574.1612022,1977,45.0,4657072,670.0806011
Rwanda,Africa,11016985.577293402,1982,46.218,5507565,881.5706467
Rwanda,Africa,12700514.022434,1987,44.02,6349365,847.991217
Rwanda,Africa,14581927.3351898,1992,23.599,7290203,737.0685949
Rwanda,Africa,14426418.0630102,1997,36.086999999999996,7212583,589.9445051
Rwanda,Africa,15706460.1335296,2002,43.413000000000004,7852401,785.6537647999999
Rwanda,Africa,17722994.660927802,2007,46.242,8860588,863.0884639000001
Sao Tome and Principe,Africa,121874.10917099999,1952,46.471000000000004,60011,879.5835855
Sao Tome and Principe,Africa,124469.3638052,1957,48.945,61325,860.7369026
Sao Tome and Principe,Africa,132936.88823799998,1962,51.893,65345,1071.551119
Sao Tome and Principe,Africa,144452.531186,1967,54.425,70787,1384.840593
Sao Tome and Principe,Africa,156368.930508,1972,56.48,76595,1532.985254
Sao Tome and Principe,Africa,177184.223314,1977,58.55,86796,1737.561657
Sao Tome and Principe,Africa,201087.13823399998,1982,60.351000000000006,98593,1890.2181170000001
Sao Tome and Principe,Africa,224780.506914,1987,61.728,110812,1516.525457
Sao Tome and Principe,Africa,254805.039628,1992,62.742,125911,1428.777814
Sao Tome and Principe,Africa,294020.76407200005,1997,63.306000000000004,145608,1339.076036
Sao Tome and Principe,Africa,343578.85878,2002,64.337,170372,1353.09239
Sao Tome and Principe,Africa,402485.926178,2007,65.528,199579,1598.435089
Saudi Arabia,Asia,8024352.859646,1952,39.875,4005677,6459.5548229999995
Saudi Arabia,Asia,8855700.918496,1957,42.868,4419650,8157.591248000001
Saudi Arabia,Asia,9909402.6675,1962,45.913999999999994,4943029,11626.41975
Saudi Arabia,Asia,11270301.89972,1967,49.901,5618198,16903.04886
Saudi Arabia,Asia,12995294.6293,1972,53.886,6472756,24837.42865
Saudi Arabia,Asia,16325462.9052,1977,58.69,8128505,34167.7626
Saudi Arabia,Asia,22576856.3745,1982,63.012,11254672,33693.17525
Saudi Arabia,Asia,29282019.11272,1987,66.295,14619745,21198.26136
Saudi Arabia,Asia,33941534.77154,1992,68.768,16945857,24841.617769999997
Saudi Arabia,Asia,42500832.44638,1997,70.533,21229759,20586.69019
Saudi Arabia,Asia,49041232.334359996,2002,71.626,24501530,19014.54118
Saudi Arabia,Asia,55245531.217879996,2007,72.777,27601038,21654.83194
Senegal,Africa,5514153.269966,1952,37.278,2755589,1450.356983
Senegal,Africa,6112307.964012,1957,39.329,3054547,1567.653006
Senegal,Africa,6863878.885446,1962,41.45399999999999,3430243,1654.988723
Senegal,Africa,7934993.935264,1967,43.563,3965841,1612.404632
Senegal,Africa,9180679.054112,1972,45.815,4588696,1597.712056
Senegal,Africa,10524931.296232,1977,48.879,5260855,1561.769116
Senegal,Africa,12298707.717968,1982,52.379,6147783,1518.479984
Senegal,Africa,14345688.97944,1987,55.769,7171347,1441.72072
Senegal,Africa,16618692.190738002,1992,58.196000000000005,8307920,1367.899369
Senegal,Africa,19073533.110694002,1997,60.187,9535314,1392.368347
Senegal,Africa,21743236.470524,2002,61.6,10870037,1519.635262
Senegal,Africa,24538537.068272002,2007,63.062,12267493,1712.4721359999999
Serbia,Europe,13727572.910896001,1952,57.996,6860147,3581.4594479999996
Serbia,Europe,14552355.551781999,1957,61.685,7271135,4981.090891
Serbia,Europe,15244828.320314001,1962,64.531,7616060,6289.629157
Serbia,Europe,15958561.242132,1967,66.914,7971222,7991.707066
Serbia,Europe,16647757.53498,1972,68.7,8313288,10522.067490000001
Serbia,Europe,17398835.939120002,1977,70.3,8686367,12980.66956
Serbia,Europe,18096150.509400003,1982,70.16199999999999,9032824,15181.0927
Serbia,Europe,18493450.19302,1987,71.218,9230783,15870.878509999999
Serbia,Europe,19671587.454476,1992,71.65899999999999,9826397,9325.068238
Serbia,Europe,20689161.104608003,1997,72.232,10336594,7914.320304000001
Serbia,Europe,20237736.576502,2002,73.21300000000001,10111559,7236.075251
Serbia,Europe,20320251.073428,2007,74.002,10150265,9786.534714
Sierra Leone,Africa,4288318.237471599,1952,30.331,2143249,879.7877358
Sierra Leone,Africa,4593428.108874,1957,31.57,2295678,1004.484437
Sierra Leone,Africa,4938088.813754,1962,32.766999999999996,2467895,1116.6398769999998
Sierra Leone,Africa,5326860.31293,1967,34.113,2662190,1206.043465
Sierra Leone,Africa,5760804.3195239995,1972,35.4,2879013,1353.759762
Sierra Leone,Africa,6284564.146318001,1977,36.788000000000004,3140897,1348.285159
Sierra Leone,Africa,6932050.911568,1982,38.445,3464522,1465.010784
Sierra Leone,Africa,7740478.907576,1987,40.006,3868905,1294.4477880000002
Sierra Leone,Africa,8523982.058556,1992,38.333,4260884,1068.696278
Sierra Leone,Africa,9157653.0903152,1997,39.897,4578212,574.6481576
Sierra Leone,Africa,10719665.003426,2002,41.012,5359092,699.4897129999999
Sierra Leone,Africa,12290934.2175122,2007,42.568000000000005,6144562,862.5407561000001
Singapore,Asia,2258751.0684539997,1952,60.396,1127000,2315.138227
Singapore,Asia,2897670.566818,1957,63.178999999999995,1445929,2843.104409
Singapore,Asia,3507881.067144,1962,65.798,1750200,3674.735572
Singapore,Asia,3965290.72908,1967,67.946,1977600,4977.41854
Singapore,Asia,4322134.554404001,1972,69.521,2152400,8597.756202
Singapore,Asia,4673161.76896,1977,70.795,2325300,11210.08948
Singapore,Asia,5334219.842239999,1982,71.76,2651869,15169.161119999999
Singapore,Asia,5626974.18162,1987,73.56,2794552,18861.53081
Singapore,Asia,6521421.3584,1992,75.788,3235865,24769.8912
Singapore,Asia,7671811.2692,1997,77.158,3802309,33519.4766
Singapore,Asia,8467755.750799999,2002,78.77,4197776,36023.1054
Singapore,Asia,9200464.30328,2007,79.972,4553009,47143.179639999995
Slovak Republic,Europe,7126552.038207999,1952,64.36,3558137,5074.659104
Slovak Republic,Europe,7700875.425960001,1957,67.45,3844277,6093.2629799999995
Slovak Republic,Europe,8489870.875196,1962,70.33,4237384,7481.1075980000005
Slovak Republic,Europe,8901443.764794001,1967,70.98,4442238,8412.902397
Slovak Republic,Europe,9206355.035252,1972,70.35,4593433,9674.167626
Slovak Republic,Europe,9677592.22808,1977,70.45,4827803,10922.664040000001
Slovak Republic,Europe,10118924.6917,1982,70.8,5048043,11348.54585
Slovak Republic,Europe,10422852.69516,1987,71.08,5199318,12037.26758
Slovak Republic,Europe,10624915.695446,1992,71.38,5302888,9498.467723
Slovak Republic,Europe,10790417.8813,1997,72.71,5383010,12126.23065
Slovak Republic,Europe,10847529.15674,2002,73.8,5410052,13638.778369999998
Slovak Republic,Europe,10932509.954699999,2007,74.663,5447502,18678.31435
Slovenia,Europe,2987597.223482,1952,65.57,1489518,4215.041741
Slovenia,Europe,3078000.253258,1957,67.85,1533070,5862.276629
Slovenia,Europe,3180866.90679,1962,69.15,1582962,7402.303395
Slovenia,Europe,3312773.338794,1967,69.18,1646912,9405.489397
Slovenia,Europe,3413926.6124,1972,69.82,1694510,12383.4862
Slovenia,Europe,3524534.00034,1977,70.97,1746919,15277.030169999998
Slovenia,Europe,3758379.5695,1982,71.063,1861252,17866.72175
Slovenia,Europe,3929241.56984,1987,72.25,1945870,18678.53492
Slovenia,Europe,4026996.7136199996,1992,73.64,1999210,14214.71681
Slovenia,Europe,4057696.4746999997,1997,75.13,2011612,17161.10735
Slovenia,Europe,4064467.35872,2002,76.66,2011497,20660.01936
Slovenia,Europe,4070182.36718,2007,77.926,2009245,25768.25759
Somalia,Africa,5056325.455684001,1952,32.978,2526994,1135.749842
Somalia,Africa,5563416.248826,1957,34.977,2780415,1258.1474130000001
Somalia,Africa,6163118.938672001,1962,36.981,3080153,1369.488336
Somalia,Africa,6860325.42036,1967,38.977,3428839,1284.7331800000002
Somalia,Africa,7682913.098254001,1972,40.973,3840161,1254.576127
Somalia,Africa,8710317.933026,1977,41.974,4353666,1450.9925130000001
Somalia,Africa,11660223.524062,1982,42.955,5828892,1176.807031
Somalia,Africa,13845991.491926,1987,44.501000000000005,6921858,1093.244963
Somalia,Africa,12201531.2365928,1992,39.658,6099799,926.9602964
Somalia,Africa,13268976.7828568,1997,43.795,6633514,930.5964284
Somalia,Africa,15508476.0356436,2002,45.93600000000001,7753310,882.0818218000001
Somalia,Africa,18239494.6001366,2007,48.159,9118773,926.1410683
South Africa,Africa,28539410.609061997,1952,45.00899999999999,14264935,4725.295531000001
South Africa,Africa,32314168.178438,1957,47.985,16151549,5487.104219
South Africa,Africa,36724951.361434005,1962,49.951,18356657,5768.729717
South Africa,Africa,42008974.809942,1967,51.927,20997321,7114.477970999999
South Africa,Africa,47887259.317272,1972,53.696000000000005,23935810,7765.962636
South Africa,Africa,54276032.356878,1977,55.527,27129932,8028.651439
South Africa,Africa,62297310.854456,1982,58.161,31140029,8568.266228
South Africa,Africa,71882531.314796,1987,60.833999999999996,35933379,7825.823398
South Africa,Africa,79942891.91451599,1992,61.888000000000005,39964159,7225.0692579999995
South Africa,Africa,85685088.848488,1997,60.236000000000004,42835005,7479.188244
South Africa,Africa,88882772.622888,2002,53.365,44433622,7710.946444
South Africa,Africa,88014293.993616,2007,49.339,43997828,9269.657808
Spain,Europe,57107537.949484006,1952,64.94,28549870,3834.0347420000003
Spain,Europe,59692490.92482,1957,66.66,29841614,4564.80241
Spain,Europe,62327649.067758,1962,69.69,31158061,5693.843879
Spain,Europe,65716679.904588,1967,71.44,32850275,7993.512294
Spain,Europe,69047745.62262,1972,73.06,34513161,10638.75131
Spain,Europe,72904622.62234001,1977,74.39,36439000,13236.92117
Spain,Europe,75994624.93993999,1982,76.3,37983310,13926.169969999999
Spain,Europe,77793087.76626,1987,76.9,38880702,15764.98313
Spain,Europe,79136237.26904,1992,77.57,39549438,18603.06452
Spain,Europe,79751932.13792,1997,78.77,39855442,20445.29896
Spain,Europe,80354864.50332001,2002,79.78,40152517,24835.47166
Spain,Europe,80954186.0094,2007,80.941,40448191,28821.0637
Sri Lanka,Asia,15966966.250060001,1952,57.593,7982342,1083.53203
Sri Lanka,Asia,18259360.005204,1957,61.456,9128546,1072.546602
Sri Lanka,Asia,20846145.32792,1962,62.192,10421936,1074.4719599999999
Sri Lanka,Asia,23477191.560652003,1967,64.266,11737396,1135.514326
Sri Lanka,Asia,26036022.87506,1972,65.042,13016733,1213.39553
Sri Lanka,Asia,28236501.449302,1977,65.949,14116836,1348.775651
Sri Lanka,Asia,30823735.673577998,1982,68.757,15410151,1648.0797890000001
Sri Lanka,Asia,32994499.555654,1987,69.01100000000001,16495304,1876.766827
Sri Lanka,Asia,35178568.236444004,1992,70.37899999999999,17587060,2153.7392219999997
Sri Lanka,Asia,37402779.868513994,1997,70.457,18698655,2664.477257
Sri Lanka,Asia,39159738.387666,2002,70.815,19576783,3015.3788329999998
Sri Lanka,Asia,40764562.98281401,2007,72.396,20378239,3970.0954070000003
Sudan,Africa,17012643.252258,1952,38.635,8504667,1615.991129
Sudan,Africa,19510403.922148,1957,39.624,9753392,1770.3370739999998
Sudan,Africa,22370454.927534,1962,40.87,11183227,1959.593767
Sudan,Africa,25435719.711282,1967,42.858000000000004,12716129,1687.997641
Sudan,Africa,29197447.471550003,1972,45.083,14597019,1659.652775
Sudan,Africa,34214473.576846,1977,47.8,17104986,2202.9884230000002
Sudan,Africa,40737997.764146,1982,50.338,20367053,1895.544073
Sudan,Africa,49455039.126318,1987,51.744,24725960,1507.819159
Sudan,Africa,56458267.50608601,1992,53.556000000000004,28227588,1492.197043
Sudan,Africa,64324833.167527996,1997,55.373000000000005,32160729,1632.2107640000002
Sudan,Africa,74184695.534628,2002,56.369,37090298,1993.398314
Sudan,Africa,84591179.90199,2007,58.556000000000004,42292929,2602.394995
Swaziland,Africa,582865.567252,1952,41.407,290243,1148.376626
Swaziland,Africa,656058.264728,1957,43.424,326741,1244.708364
Swaziland,Africa,743814.34825,1962,44.992,370006,1856.182125
Swaziland,Africa,846699.46933,1967,46.633,420690,2613.1016649999997
Swaziland,Africa,967038.77725,1972,49.552,480105,3364.836625
Swaziland,Africa,1110517.895236,1977,52.537,551425,3781.410618
Swaziland,Africa,1307703.890036,1982,55.56100000000001,649901,3895.384018
Swaziland,Africa,1566781.035624,1987,57.678000000000004,779348,3984.8398119999997
Swaziland,Africa,1931910.9928000001,1992,58.474,962344,3553.0224
Swaziland,Africa,2116834.11492,1997,54.288999999999994,1054486,3876.7684600000002
Swaziland,Africa,2268881.9718859997,2002,43.869,1130269,4128.116943
Swaziland,Africa,2275238.187286,2007,39.613,1133066,4513.480643
Sweden,Europe,14266545.409324002,1952,71.86,7124673,8527.844662000001
Sweden,Europe,14747572.736452,1957,72.49,7363802,9911.878226
Sweden,Europe,15147981.62384,1962,73.37,7561588,12329.441920000001
Sweden,Europe,15766526.91394,1967,74.16,7867931,15258.29697
Sweden,Europe,16280399.48928,1972,74.72,8122293,17832.02464
Sweden,Europe,16541158.33042,1977,75.44,8251648,18855.72521
Sweden,Europe,16692007.6025,1982,76.42,8325260,20667.38125
Sweden,Europe,16890134.238539997,1987,77.19,8421403,23586.92927
Sweden,Europe,17485650.35366,1992,78.16,8718867,23880.01683
Sweden,Europe,17845929.96998,1997,79.39,8897619,25266.59499
Sweden,Europe,17967193.34186,2002,80.04,8954175,29341.630930000003
Sweden,Europe,18130057.2647,2007,80.884,9031088,33859.74835
Switzerland,Europe,9659607.705500001,1952,69.62,4815000,14734.23275
Switzerland,Europe,10287960.099459998,1957,70.56,5126000,17909.48973
Switzerland,Europe,11373004.8254,1962,71.32,5666000,20431.0927
Switzerland,Europe,12172077.828639999,1967,72.77,6063000,22966.14432
Switzerland,Europe,12857337.78608,1972,73.78,6401400,27195.113039999997
Switzerland,Europe,12686963.36104,1977,75.39,6316424,26982.29052
Switzerland,Europe,12993199.85024,1982,76.21,6468126,28397.715119999997
Switzerland,Europe,13360602.22918,1987,77.41,6649942,30281.704589999998
Switzerland,Europe,14054793.1206,1992,78.03,6995447,31871.5303
Switzerland,Europe,14451951.386020001,1997,79.37,7193761,32135.323010000004
Switzerland,Europe,14792637.15542,2002,80.62,7361757,34480.95771
Switzerland,Europe,15184498.24014,2007,81.70100000000001,7554661,37506.419069999996
Syria,Asia,7326476.736707999,1952,45.883,3661549,1643.485354
Syria,Asia,8304147.037786,1957,48.284,4149908,2117.234893
Syria,Asia,9673728.684266,1962,50.305,4834621,2193.037133
Syria,Asia,11365495.157264,1967,53.655,5680812,1881.923632
Syria,Asia,13407601.438028,1972,57.29600000000001,6701172,2571.423014
Syria,Asia,15871519.359164001,1977,61.195,7932503,3195.484582
Syria,Asia,18828640.85543,1982,64.59,9410494,3761.8377149999997
Syria,Asia,22492061.49657,1987,66.97399999999999,11242847,3116.774285
Syria,Asia,26444943.583536,1992,69.249,13219062,3340.542768
Syria,Asia,30170203.531944003,1997,71.527,15081016,4014.238972
Syria,Asia,34319955.956662,2002,73.053,17155814,4090.9253310000004
Syria,Asia,38638011.382178,2007,74.143,19314747,4184.548089
Taiwan,Asia,17103254.895826,1952,58.5,8550362,1206.947913
Taiwan,Asia,20331570.52258,1957,62.4,10164215,1507.86129
Taiwan,Asia,23841652.158056,1962,65.2,11918938,1822.879028
Taiwan,Asia,27302806.717362,1967,67.5,13648692,2643.8586809999997
Taiwan,Asia,30460341.827794,1972,69.39,15226039,4062.523897
Taiwan,Asia,33581726.219652,1977,70.59,16785196,5596.519826
Taiwan,Asia,37017777.029548,1982,72.16,18501390,7426.354773999999
Taiwan,Asia,39537853.923499994,1987,73.4,19757799,11054.56175
Taiwan,Asia,41404415.83580001,1992,74.26,20686918,15215.6579
Taiwan,Asia,43297774.14196,1997,75.25,21628605,20206.82098
Taiwan,Asia,44955102.826579995,2002,76.99,22454239,23235.42329
Taiwan,Asia,46406181.35368,2007,78.4,23174294,28718.27684
Tanzania,Africa,16647365.730144199,1952,41.215,8322925,716.6500721
Tanzania,Africa,18907135.0192146,1957,42.974,9452826,698.5356073
Tanzania,Africa,21729448.4996146,1962,44.246,10863958,722.0038073
Tanzania,Africa,25216411.951314997,1967,45.757,12607312,848.2186575
Tanzania,Africa,29415113.210118398,1972,47.62,14706593,915.9850592
Tanzania,Africa,34261154.8225864,1977,49.919,17129565,962.4922932
Tanzania,Africa,39690613.7012138,1982,50.608000000000004,19844382,874.2426069
Tanzania,Africa,46083026.7141588,1987,51.535,23040630,831.8220794
Tanzania,Africa,53212698.244908005,1992,50.44,26605473,825.682454
Tanzania,Africa,61375453.3044462,1997,48.466,30686889,789.1862231
Tanzania,Africa,69189455.4504222,2002,49.651,34593779,899.0742111
Tanzania,Africa,76281599.998364,2007,52.516999999999996,38139640,1107.482182
Thailand,Asia,42580421.2908354,1952,50.848,21289402,757.7974177
Thailand,Asia,50085528.4148296,1957,53.63,25041917,793.5774147999999
Thailand,Asia,58528910.520344004,1962,56.06100000000001,29263397,1002.1991720000001
Thailand,Asia,68051205.49132,1967,58.285,34024249,1295.46066
Thailand,Asia,78555475.527872,1972,60.405,39276153,1524.3589359999999
Thailand,Asia,88300617.43727,1977,62.494,44148285,1961.2246350000003
Thailand,Asia,97659235.633562,1982,64.597,48827160,2393.219781
Thailand,Asia,105826781.475546,1987,66.084,52910342,2982.653773
Thailand,Asia,113343558.38909,1992,67.298,56667095,4616.8965450000005
Thailand,Asia,120445194.292994,1997,67.521,60216677,5852.625497
Thailand,Asia,125625459.503058,2002,68.564,62806748,5913.187529
Thailand,Asia,130151356.02465399,2007,70.616,65068149,7458.3963269999995
Togo,Africa,2440022.8093133997,1952,38.596,1219113,859.8086567
Togo,Africa,2716824.2326404,1957,41.208,1357445,925.9083201999999
Togo,Africa,3058418.9136200002,1962,43.922,1528098,1067.5348099999999
Togo,Africa,3474148.7315200004,1967,46.769,1735550,1477.59676
Togo,Africa,4116100.838376,1972,49.75899999999999,2056351,1649.660188
Togo,Africa,4620335.327996001,1977,52.887,2308582,1532.776998
Togo,Africa,5292330.097906,1982,55.471000000000004,2644765,1344.577953
Togo,Africa,6311046.284722,1987,56.941,3154264,1202.201361
Togo,Africa,7497290.719808,1992,58.06100000000001,3747553,1034.298904
Togo,Africa,8643861.353848599,1997,58.39,4320890,982.2869242999999
Togo,Africa,9956643.563152999,2002,57.56100000000001,4977378,886.2205765000001
Togo,Africa,11405040.7798876,2007,58.42,5701579,882.9699437999999
Trinidad and Tobago,Americas,1331864.743856,1952,59.1,662850,3023.271928
Trinidad and Tobago,Americas,1538124.3868,1957,61.8,764900,4100.3934
Trinidad and Tobago,Americas,1785120.847942,1962,64.9,887498,4997.5239710000005
Trinidad and Tobago,Americas,1931683.536944,1967,65.4,960155,5621.368472
Trinidad and Tobago,Americas,1963768.902838,1972,65.9,975199,6619.551418999999
Trinidad and Tobago,Americas,2093953.708418,1977,68.3,1039009,7899.554209000001
Trinidad and Tobago,Americas,2251334.7212139997,1982,68.832,1116479,9119.528607
Trinidad and Tobago,Americas,2397588.359646,1987,69.582,1191336,7388.597823
Trinidad and Tobago,Americas,2382219.705864,1992,69.862,1183669,7370.990932
Trinidad and Tobago,Americas,2293926.076252,1997,69.465,1138101,8792.573126000001
Trinidad and Tobago,Americas,2226723.15246,2002,68.976,1101832,11460.60023
Trinidad and Tobago,Americas,2149372.65648,2007,69.819,1056608,18008.50924
Tunisia,Africa,7298496.151262,1952,44.6,3647735,1468.475631
Tunisia,Africa,7904582.6649360005,1957,47.1,3950849,1395.232468
Tunisia,Africa,8576523.764419999,1962,49.57899999999999,4286552,1660.30321
Tunisia,Africa,9577940.826334001,1967,52.053000000000004,4786986,1932.3601670000003
Tunisia,Africa,10612631.775988,1972,55.602,5303507,2753.2859940000003
Tunisia,Africa,12016483.427622,1977,59.836999999999996,6005061,3120.876811
Tunisia,Africa,13475444.562348,1982,64.048,6734098,3560.2331740000004
Tunisia,Africa,15457706.626592001,1987,66.89399999999999,7724976,3810.419296
Tunisia,Africa,17054959.442328,1992,70.001,8523077,4332.720164
Tunisia,Africa,18473235.543228,1997,71.973,9231669,4876.798614
Tunisia,Africa,19552741.87531,2002,73.042,9770575,5722.895654999999
Tunisia,Africa,20566649.692050003,2007,73.923,10276158,7092.923025
Turkey,Europe,44475379.37196,1952,43.585,22235677,1969.1009800000002
Turkey,Europe,51346411.666514,1957,48.07899999999999,25670939,2218.754257
